date,store_id,region,store_type,walkability_score,category,units_sold,price,base_price,unit_cost,discount_pct,temperature_f,precipitation_in,day_of_week,is_weekend,is_holiday,week_start,revenue,gross_margin,is_promoted,trailing_28d_units,trailing_28d_margin,baseline_units,baseline_margin
2025-08-24,S031,Redmond,drive_thru,81.4,cold_beverage,104,6.25,6.25,1.85,0.0,73.8,0.0,Sunday,1,0,2025-08-18,650.0,457.6,0,93.14285714285714,386.7367857142857,93.14285714285714,386.7367857142857
2025-08-25,S031,Redmond,drive_thru,81.4,cold_beverage,74,6.25,6.25,1.85,0.0,60.6,0.0,Monday,0,0,2025-08-25,462.5,325.6,0,93.39285714285714,387.8367857142857,93.39285714285714,387.8367857142857
2025-08-26,S031,Redmond,drive_thru,81.4,cold_beverage,87,6.25,6.25,1.85,0.0,66.2,0.0,Tuesday,0,0,2025-08-25,543.75,382.8,0,92.78571428571429,385.1653571428571,92.78571428571429,385.1653571428571
2025-08-27,S031,Redmond,drive_thru,81.4,cold_beverage,133,5.0,6.25,1.85,0.2,67.2,0.066,Wednesday,0,0,2025-08-25,665.0,418.95,1,92.82142857142857,385.32250000000005,92.82142857142857,385.32250000000005
2025-08-28,S031,Redmond,drive_thru,81.4,cold_beverage,97,6.25,6.25,1.85,0.0,76.0,0.0,Thursday,0,0,2025-08-25,606.25,426.8,0,93.57142857142857,382.685,93.57142857142857,382.685
2025-08-29,S031,Redmond,drive_thru,81.4,cold_beverage,74,6.25,6.25,1.85,0.0,66.4,0.275,Friday,0,0,2025-08-25,462.5,325.6,0,95.14285714285714,389.5992857142857,95.14285714285714,389.5992857142857
2025-08-30,S031,Redmond,drive_thru,81.4,cold_beverage,92,6.25,6.25,1.85,0.0,72.0,0.002,Saturday,1,0,2025-08-25,575.0,404.8,0,93.46428571428571,387.61535714285714,93.46428571428571,387.61535714285714
2025-08-31,S031,Redmond,drive_thru,81.4,cold_beverage,96,6.25,6.25,1.85,0.0,60.4,0.0,Sunday,1,0,2025-08-25,600.0,422.4,0,92.96428571428571,385.4153571428572,92.96428571428571,385.4153571428572
2025-09-01,S031,Redmond,drive_thru,81.4,cold_beverage,65,6.25,6.25,1.85,0.0,61.6,0.15,Monday,0,1,2025-09-01,406.25,286.0,0,91.64285714285714,382.59357142857147,91.64285714285714,382.59357142857147
2025-09-02,S031,Redmond,drive_thru,81.4,cold_beverage,89,6.25,6.25,1.85,0.0,66.0,0.0,Tuesday,0,0,2025-09-01,556.25,391.6,0,91.85714285714286,383.5364285714286,91.85714285714286,383.5364285714286
2025-09-03,S031,Redmond,drive_thru,81.4,cold_beverage,76,6.25,6.25,1.85,0.0,65.2,0.0,Wednesday,0,0,2025-09-01,475.0,334.4,0,92.10714285714286,384.63642857142855,92.10714285714286,384.63642857142855
2025-09-04,S031,Redmond,drive_thru,81.4,cold_beverage,103,6.25,6.25,1.85,0.0,71.1,0.001,Thursday,0,0,2025-09-01,643.75,453.2,0,91.57142857142857,382.2792857142857,91.57142857142857,382.2792857142857
2025-09-05,S031,Redmond,drive_thru,81.4,cold_beverage,73,6.25,6.25,1.85,0.0,74.9,0.0,Friday,0,0,2025-09-01,456.25,321.2,0,92.32142857142857,385.5792857142857,92.32142857142857,385.5792857142857
2025-09-06,S031,Redmond,drive_thru,81.4,cold_beverage,91,6.25,6.25,1.85,0.0,64.3,0.0,Saturday,1,0,2025-09-01,568.75,400.4,0,91.57142857142857,382.2792857142857,91.57142857142857,382.2792857142857
2025-09-07,S031,Redmond,drive_thru,81.4,cold_beverage,77,6.25,6.25,1.85,0.0,60.4,0.069,Sunday,1,0,2025-09-01,481.25,338.8,0,91.78571428571429,383.22214285714284,91.78571428571429,383.22214285714284
2025-09-08,S031,Redmond,drive_thru,81.4,cold_beverage,77,6.25,6.25,1.85,0.0,66.8,0.003,Monday,0,0,2025-09-08,481.25,338.8,0,90.21428571428571,376.3078571428572,90.21428571428571,376.3078571428572
2025-09-09,S031,Redmond,drive_thru,81.4,cold_beverage,82,6.25,6.25,1.85,0.0,65.8,0.035,Tuesday,0,0,2025-09-08,512.5,360.8,0,90.0,375.36499999999995,90.0,375.36499999999995
2025-09-10,S031,Redmond,drive_thru,81.4,cold_beverage,84,6.25,6.25,1.85,0.0,59.2,0.092,Wednesday,0,0,2025-09-08,525.0,369.6,0,88.67857142857143,374.86321428571426,88.67857142857143,374.86321428571426
2025-09-11,S031,Redmond,drive_thru,81.4,cold_beverage,104,6.25,6.25,1.85,0.0,73.5,0.015,Thursday,0,0,2025-09-08,650.0,457.6,0,88.75,375.17749999999995,88.75,375.17749999999995
2025-09-12,S031,Redmond,drive_thru,81.4,cold_beverage,72,6.25,6.25,1.85,0.0,64.1,0.255,Friday,0,0,2025-09-08,450.0,316.8,0,89.57142857142857,378.7917857142857,89.57142857142857,378.7917857142857
2025-09-13,S031,Redmond,drive_thru,81.4,cold_beverage,102,6.25,6.25,1.85,0.0,66.4,0.0,Saturday,1,0,2025-09-08,637.5,448.8,0,88.78571428571429,375.3346428571429,88.78571428571429,375.3346428571429
2025-09-14,S031,Redmond,drive_thru,81.4,cold_beverage,83,6.25,6.25,1.85,0.0,61.6,0.032,Sunday,1,0,2025-09-08,518.75,365.2,0,89.17857142857143,377.0632142857143,89.17857142857143,377.0632142857143
2025-09-15,S031,Redmond,drive_thru,81.4,cold_beverage,78,6.25,6.25,1.85,0.0,65.1,0.249,Monday,0,0,2025-09-15,487.5,343.2,0,88.67857142857143,374.86321428571426,88.67857142857143,374.86321428571426
2025-09-16,S031,Redmond,drive_thru,81.4,cold_beverage,83,6.25,6.25,1.85,0.0,63.4,0.029,Tuesday,0,0,2025-09-15,518.75,365.2,0,88.60714285714286,374.5489285714286,88.60714285714286,374.5489285714286
2025-09-17,S031,Redmond,drive_thru,81.4,cold_beverage,63,6.25,6.25,1.85,0.0,53.6,0.052,Wednesday,0,0,2025-09-15,393.75,277.2,0,88.96428571428571,376.1203571428572,88.96428571428571,376.1203571428572
2025-09-18,S031,Redmond,drive_thru,81.4,cold_beverage,92,6.25,6.25,1.85,0.0,62.5,0.053,Thursday,0,0,2025-09-15,575.0,404.8,0,87.82142857142857,371.0917857142857,87.82142857142857,371.0917857142857
2025-09-19,S031,Redmond,drive_thru,81.4,cold_beverage,77,6.25,6.25,1.85,0.0,61.1,0.051,Friday,0,0,2025-09-15,481.25,338.8,0,87.10714285714286,371.7089285714286,87.10714285714286,371.7089285714286
2025-09-20,S031,Redmond,drive_thru,81.4,cold_beverage,60,6.25,6.25,1.85,0.0,54.9,0.048,Saturday,1,0,2025-09-15,375.0,264.0,0,87.64285714285714,374.06607142857143,87.64285714285714,374.06607142857143
2025-09-21,S031,Redmond,drive_thru,81.4,cold_beverage,71,6.25,6.25,1.85,0.0,54.8,0.234,Sunday,1,0,2025-09-15,443.75,312.4,0,85.28571428571429,369.31964285714287,85.28571428571429,369.31964285714287
2025-09-22,S031,Redmond,drive_thru,81.4,cold_beverage,76,6.25,6.25,1.85,0.0,55.2,0.009,Monday,0,0,2025-09-22,475.0,334.4,0,84.10714285714286,364.13392857142856,84.10714285714286,364.13392857142856
2025-09-23,S031,Redmond,drive_thru,81.4,cold_beverage,97,6.25,6.25,1.85,0.0,65.5,0.0,Tuesday,0,0,2025-09-22,606.25,426.8,0,84.17857142857143,364.44821428571424,84.17857142857143,364.44821428571424
2025-09-24,S031,Redmond,drive_thru,81.4,cold_beverage,56,6.25,6.25,1.85,0.0,42.2,0.085,Wednesday,0,0,2025-09-22,350.0,246.4,0,84.53571428571429,366.01964285714286,84.53571428571429,366.01964285714286
2025-09-25,S031,Redmond,drive_thru,81.4,cold_beverage,80,6.25,6.25,1.85,0.0,62.1,0.102,Thursday,0,0,2025-09-22,500.0,352.0,0,81.78571428571429,359.85714285714283,81.78571428571429,359.85714285714283
2025-09-26,S031,Redmond,drive_thru,81.4,cold_beverage,60,6.25,6.25,1.85,0.0,57.9,0.252,Friday,0,0,2025-09-22,375.0,264.0,0,81.17857142857143,357.1857142857143,81.17857142857143,357.1857142857143
2025-09-27,S031,Redmond,drive_thru,81.4,cold_beverage,92,6.25,6.25,1.85,0.0,60.7,0.0,Saturday,1,0,2025-09-22,575.0,404.8,0,80.67857142857143,354.9857142857143,80.67857142857143,354.9857142857143
2025-09-28,S031,Redmond,drive_thru,81.4,cold_beverage,102,6.25,6.25,1.85,0.0,60.1,0.001,Sunday,1,0,2025-09-22,637.5,448.8,0,80.67857142857143,354.9857142857143,80.67857142857143,354.9857142857143
2025-09-29,S031,Redmond,drive_thru,81.4,cold_beverage,61,6.25,6.25,1.85,0.0,55.6,0.035,Monday,0,0,2025-09-29,381.25,268.4,0,80.89285714285714,355.92857142857144,80.89285714285714,355.92857142857144
2025-09-30,S031,Redmond,drive_thru,81.4,cold_beverage,74,6.25,6.25,1.85,0.0,60.9,0.047,Tuesday,0,0,2025-09-29,462.5,325.6,0,80.75,355.3,80.75,355.3
2025-10-01,S031,Redmond,drive_thru,81.4,cold_beverage,70,6.25,6.25,1.85,0.0,69.2,0.0,Wednesday,0,0,2025-09-29,437.5,308.0,0,80.21428571428571,352.9428571428571,80.21428571428571,352.9428571428571
2025-10-02,S031,Redmond,drive_thru,81.4,cold_beverage,81,6.25,6.25,1.85,0.0,63.1,0.03,Thursday,0,0,2025-09-29,506.25,356.4,0,80.0,352.0,80.0,352.0
2025-10-03,S031,Redmond,drive_thru,81.4,cold_beverage,69,6.25,6.25,1.85,0.0,55.4,0.0,Friday,0,0,2025-09-29,431.25,303.6,0,79.21428571428571,348.54285714285714,79.21428571428571,348.54285714285714
2025-10-04,S031,Redmond,drive_thru,81.4,cold_beverage,78,6.25,6.25,1.85,0.0,49.5,0.002,Saturday,1,0,2025-09-29,487.5,343.2,0,79.07142857142857,347.9142857142857,79.07142857142857,347.9142857142857
2025-10-05,S031,Redmond,drive_thru,81.4,cold_beverage,87,6.25,6.25,1.85,0.0,59.9,0.077,Sunday,1,0,2025-09-29,543.75,382.8,0,78.60714285714286,345.87142857142857,78.60714285714286,345.87142857142857
2025-10-06,S031,Redmond,drive_thru,81.4,cold_beverage,76,6.25,6.25,1.85,0.0,63.8,0.032,Monday,0,0,2025-10-06,475.0,334.4,0,78.96428571428571,347.4428571428571,78.96428571428571,347.4428571428571
2025-10-07,S031,Redmond,drive_thru,81.4,cold_beverage,89,6.25,6.25,1.85,0.0,67.4,0.092,Tuesday,0,0,2025-10-06,556.25,391.6,0,78.92857142857143,347.2857142857143,78.92857142857143,347.2857142857143
2025-10-08,S031,Redmond,drive_thru,81.4,cold_beverage,75,6.25,6.25,1.85,0.0,52.1,0.0,Wednesday,0,0,2025-10-06,468.75,330.0,0,79.17857142857143,348.38571428571424,79.17857142857143,348.38571428571424
2025-10-09,S031,Redmond,drive_thru,81.4,cold_beverage,80,6.25,6.25,1.85,0.0,63.9,0.102,Thursday,0,0,2025-10-06,500.0,352.0,0,78.85714285714286,346.9714285714286,78.85714285714286,346.9714285714286
2025-10-10,S031,Redmond,drive_thru,81.4,cold_beverage,60,6.25,6.25,1.85,0.0,53.9,0.008,Friday,0,0,2025-10-06,375.0,264.0,0,78.0,343.2,78.0,343.2
2025-10-11,S031,Redmond,drive_thru,81.4,cold_beverage,74,6.25,6.25,1.85,0.0,55.7,0.0,Saturday,1,0,2025-10-06,462.5,325.6,0,77.57142857142857,341.3142857142857,77.57142857142857,341.3142857142857
2025-10-12,S031,Redmond,drive_thru,81.4,cold_beverage,75,6.25,6.25,1.85,0.0,51.4,0.125,Sunday,1,0,2025-10-06,468.75,330.0,0,76.57142857142857,336.9142857142857,76.57142857142857,336.9142857142857
2025-10-13,S031,Redmond,drive_thru,81.4,cold_beverage,72,6.25,6.25,1.85,0.0,54.5,0.0,Monday,0,0,2025-10-13,450.0,316.8,0,76.28571428571429,335.65714285714284,76.28571428571429,335.65714285714284
2025-10-14,S031,Redmond,drive_thru,81.4,cold_beverage,57,6.25,6.25,1.85,0.0,49.3,0.12,Tuesday,0,0,2025-10-13,356.25,250.8,0,76.07142857142857,334.7142857142857,76.07142857142857,334.7142857142857
2025-10-15,S031,Redmond,drive_thru,81.4,cold_beverage,60,6.25,6.25,1.85,0.0,52.6,0.0,Wednesday,0,0,2025-10-13,375.0,264.0,0,75.14285714285714,330.62857142857143,75.14285714285714,330.62857142857143
2025-10-16,S031,Redmond,drive_thru,81.4,cold_beverage,72,6.25,6.25,1.85,0.0,59.4,0.001,Thursday,0,0,2025-10-13,450.0,316.8,0,75.03571428571429,330.15714285714284,75.03571428571429,330.15714285714284
2025-10-17,S031,Redmond,drive_thru,81.4,cold_beverage,65,6.25,6.25,1.85,0.0,48.1,0.135,Friday,0,0,2025-10-13,406.25,286.0,0,74.32142857142857,327.0142857142857,74.32142857142857,327.0142857142857
2025-10-18,S031,Redmond,drive_thru,81.4,cold_beverage,50,6.25,6.25,1.85,0.0,41.3,0.113,Saturday,1,0,2025-10-13,312.5,220.0,0,73.89285714285714,325.12857142857143,73.89285714285714,325.12857142857143
2025-10-19,S031,Redmond,drive_thru,81.4,cold_beverage,85,6.25,6.25,1.85,0.0,63.6,0.0,Sunday,1,0,2025-10-13,531.25,374.0,0,73.53571428571429,323.5571428571429,73.53571428571429,323.5571428571429
2025-10-20,S031,Redmond,drive_thru,81.4,cold_beverage,76,6.25,6.25,1.85,0.0,62.4,0.062,Monday,0,0,2025-10-20,475.0,334.4,0,74.03571428571429,325.75714285714287,74.03571428571429,325.75714285714287
2025-10-21,S031,Redmond,drive_thru,81.4,cold_beverage,80,6.25,6.25,1.85,0.0,61.0,0.012,Tuesday,0,0,2025-10-20,500.0,352.0,0,74.03571428571429,325.75714285714287,74.03571428571429,325.75714285714287
2025-10-22,S031,Redmond,drive_thru,81.4,cold_beverage,51,6.25,6.25,1.85,0.0,52.1,0.092,Wednesday,0,0,2025-10-20,318.75,224.4,0,73.42857142857143,323.0857142857143,73.42857142857143,323.0857142857143
2025-10-23,S031,Redmond,drive_thru,81.4,cold_beverage,85,6.25,6.25,1.85,0.0,59.2,0.0,Thursday,0,0,2025-10-20,531.25,374.0,0,73.25,322.3,73.25,322.3
2025-10-24,S031,Redmond,drive_thru,81.4,cold_beverage,53,6.25,6.25,1.85,0.0,38.8,0.0,Friday,0,0,2025-10-20,331.25,233.2,0,73.42857142857143,323.0857142857143,73.42857142857143,323.0857142857143
2025-10-25,S031,Redmond,drive_thru,81.4,cold_beverage,42,6.25,6.25,1.85,0.0,42.5,0.025,Saturday,1,0,2025-10-20,262.5,184.8,0,73.17857142857143,321.9857142857143,73.17857142857143,321.9857142857143
2025-10-26,S031,Redmond,drive_thru,81.4,cold_beverage,58,6.25,6.25,1.85,0.0,51.6,0.147,Sunday,1,0,2025-10-20,362.5,255.2,0,71.39285714285714,314.12857142857143,71.39285714285714,314.12857142857143
2025-10-27,S031,Redmond,drive_thru,81.4,cold_beverage,71,6.25,6.25,1.85,0.0,43.4,0.003,Monday,0,0,2025-10-27,443.75,312.4,0,69.82142857142857,307.2142857142857,69.82142857142857,307.2142857142857
2025-10-28,S031,Redmond,drive_thru,81.4,cold_beverage,62,6.25,6.25,1.85,0.0,48.2,0.0,Tuesday,0,0,2025-10-27,387.5,272.8,0,70.17857142857143,308.7857142857143,70.17857142857143,308.7857142857143
2025-10-29,S031,Redmond,drive_thru,81.4,cold_beverage,62,6.25,6.25,1.85,0.0,48.1,0.0,Wednesday,0,0,2025-10-27,387.5,272.8,0,69.75,306.90000000000003,69.75,306.90000000000003
2025-10-30,S031,Redmond,drive_thru,81.4,cold_beverage,70,6.25,6.25,1.85,0.0,51.0,0.147,Thursday,0,0,2025-10-27,437.5,308.0,0,69.46428571428571,305.64285714285717,69.46428571428571,305.64285714285717
2025-10-31,S031,Redmond,drive_thru,81.4,cold_beverage,62,6.25,6.25,1.85,0.0,48.2,0.037,Friday,0,0,2025-10-27,387.5,272.8,0,69.07142857142857,303.9142857142857,69.07142857142857,303.9142857142857
2025-11-01,S031,Redmond,drive_thru,81.4,cold_beverage,44,6.25,6.25,1.85,0.0,39.2,0.204,Saturday,1,0,2025-10-27,275.0,193.6,0,68.82142857142857,302.8142857142857,68.82142857142857,302.8142857142857
2025-11-02,S031,Redmond,drive_thru,81.4,cold_beverage,60,6.25,6.25,1.85,0.0,50.0,0.029,Sunday,1,0,2025-10-27,375.0,264.0,0,67.60714285714286,297.4714285714286,67.60714285714286,297.4714285714286
2025-11-03,S031,Redmond,drive_thru,81.4,cold_beverage,53,6.25,6.25,1.85,0.0,42.7,0.0,Monday,0,0,2025-11-03,331.25,233.2,0,66.64285714285714,293.2285714285714,66.64285714285714,293.2285714285714
2025-11-04,S031,Redmond,drive_thru,81.4,cold_beverage,60,6.25,6.25,1.85,0.0,46.5,0.0,Tuesday,0,0,2025-11-03,375.0,264.0,0,65.82142857142857,289.6142857142857,65.82142857142857,289.6142857142857
2025-11-05,S031,Redmond,drive_thru,81.4,cold_beverage,66,6.25,6.25,1.85,0.0,52.7,0.0,Wednesday,0,0,2025-11-03,412.5,290.4,0,64.78571428571429,285.0571428571429,64.78571428571429,285.0571428571429
2025-11-06,S031,Redmond,drive_thru,81.4,cold_beverage,88,5.31,6.25,1.85,0.15,45.3,0.269,Thursday,0,0,2025-11-03,467.28,304.48,1,64.46428571428571,283.64285714285717,64.46428571428571,283.64285714285717
2025-11-07,S031,Redmond,drive_thru,81.4,cold_beverage,59,6.25,6.25,1.85,0.0,43.7,0.0,Friday,0,0,2025-11-03,368.75,259.6,0,64.75,281.94571428571425,64.75,281.94571428571425
2025-11-08,S031,Redmond,drive_thru,81.4,cold_beverage,66,6.25,6.25,1.85,0.0,52.2,0.002,Saturday,1,0,2025-11-03,412.5,290.4,0,64.71428571428571,281.7885714285714,64.71428571428571,281.7885714285714
2025-11-09,S031,Redmond,drive_thru,81.4,cold_beverage,66,6.25,6.25,1.85,0.0,52.2,0.031,Sunday,1,0,2025-11-03,412.5,290.4,0,64.42857142857143,280.5314285714286,64.42857142857143,280.5314285714286
2025-11-10,S031,Redmond,drive_thru,81.4,cold_beverage,47,6.25,6.25,1.85,0.0,38.6,0.0,Monday,0,0,2025-11-10,293.75,206.8,0,64.10714285714286,279.1171428571428,64.10714285714286,279.1171428571428
2025-11-11,S031,Redmond,drive_thru,81.4,cold_beverage,74,5.31,6.25,1.85,0.15,47.2,0.154,Tuesday,0,0,2025-11-10,392.94,256.04,1,63.214285714285715,275.18857142857144,63.214285714285715,275.18857142857144
2025-11-12,S031,Redmond,drive_thru,81.4,cold_beverage,55,6.25,6.25,1.85,0.0,48.3,0.0,Wednesday,0,0,2025-11-10,343.75,242.0,0,63.82142857142857,275.3757142857143,63.82142857142857,275.3757142857143
2025-11-13,S031,Redmond,drive_thru,81.4,cold_beverage,49,6.25,6.25,1.85,0.0,37.3,0.15,Thursday,0,0,2025-11-10,306.25,215.6,0,63.642857142857146,274.59000000000003,63.642857142857146,274.59000000000003
2025-11-14,S031,Redmond,drive_thru,81.4,cold_beverage,65,6.25,6.25,1.85,0.0,50.5,0.037,Friday,0,0,2025-11-10,406.25,286.0,0,62.82142857142857,270.9757142857143,62.82142857142857,270.9757142857143
2025-11-15,S031,Redmond,drive_thru,81.4,cold_beverage,63,5.31,6.25,1.85,0.15,28.6,0.057,Saturday,1,0,2025-11-10,334.53,217.98,1,62.82142857142857,270.9757142857143,62.82142857142857,270.9757142857143
2025-11-16,S031,Redmond,drive_thru,81.4,cold_beverage,70,6.25,6.25,1.85,0.0,45.6,0.0,Sunday,1,0,2025-11-10,437.5,308.0,0,63.285714285714285,270.9035714285714,63.285714285714285,270.9035714285714
2025-11-17,S031,Redmond,drive_thru,81.4,cold_beverage,72,6.25,6.25,1.85,0.0,47.0,0.019,Monday,0,0,2025-11-17,450.0,316.8,0,62.75,268.5464285714286,62.75,268.5464285714286
2025-11-18,S031,Redmond,drive_thru,81.4,cold_beverage,38,6.25,6.25,1.85,0.0,38.7,0.0,Tuesday,0,0,2025-11-17,237.5,167.2,0,62.607142857142854,267.91785714285714,62.607142857142854,267.91785714285714
2025-11-19,S031,Redmond,drive_thru,81.4,cold_beverage,52,6.25,6.25,1.85,0.0,37.9,0.026,Wednesday,0,0,2025-11-17,325.0,228.8,0,61.107142857142854,261.3178571428571,61.107142857142854,261.3178571428571
2025-11-20,S031,Redmond,drive_thru,81.4,cold_beverage,63,6.25,6.25,1.85,0.0,42.6,0.133,Thursday,0,0,2025-11-17,393.75,277.2,0,61.142857142857146,261.475,61.142857142857146,261.475
2025-11-21,S031,Redmond,drive_thru,81.4,cold_beverage,47,6.25,6.25,1.85,0.0,37.2,0.13,Friday,0,0,2025-11-17,293.75,206.8,0,60.357142857142854,258.01785714285717,60.357142857142854,258.01785714285717
2025-11-22,S031,Redmond,drive_thru,81.4,cold_beverage,66,6.25,6.25,1.85,0.0,47.0,0.0,Saturday,1,0,2025-11-17,412.5,290.4,0,60.142857142857146,257.075,60.142857142857146,257.075
2025-11-23,S031,Redmond,drive_thru,81.4,cold_beverage,64,6.25,6.25,1.85,0.0,50.5,0.0,Sunday,1,0,2025-11-17,400.0,281.6,0,61.0,260.8464285714286,61.0,260.8464285714286
2025-11-24,S031,Redmond,drive_thru,81.4,cold_beverage,62,6.25,6.25,1.85,0.0,45.6,0.063,Monday,0,0,2025-11-24,387.5,272.8,0,61.214285714285715,261.7892857142857,61.214285714285715,261.7892857142857
2025-11-25,S031,Redmond,drive_thru,81.4,cold_beverage,64,6.25,6.25,1.85,0.0,50.1,0.064,Tuesday,0,0,2025-11-24,400.0,281.6,0,60.892857142857146,260.375,60.892857142857146,260.375
2025-11-26,S031,Redmond,drive_thru,81.4,cold_beverage,30,6.25,6.25,1.85,0.0,33.9,0.015,Wednesday,0,0,2025-11-24,187.5,132.0,0,60.964285714285715,260.68928571428575,60.964285714285715,260.68928571428575
2025-11-27,S031,Redmond,drive_thru,81.4,cold_beverage,58,5.62,6.25,1.85,0.1,46.8,0.0,Thursday,0,1,2025-11-24,325.96,218.66,1,59.82142857142857,255.66071428571428,59.82142857142857,255.66071428571428
2025-11-28,S031,Redmond,drive_thru,81.4,cold_beverage,45,6.25,6.25,1.85,0.0,42.8,0.165,Friday,0,0,2025-11-24,281.25,198.0,0,59.392857142857146,252.47,59.392857142857146,252.47
2025-11-29,S031,Redmond,drive_thru,81.4,cold_beverage,64,6.25,6.25,1.85,0.0,32.1,0.057,Saturday,1,0,2025-11-24,400.0,281.6,0,58.785714285714285,249.79857142857142,58.785714285714285,249.79857142857142
2025-11-30,S031,Redmond,drive_thru,81.4,cold_beverage,58,6.25,6.25,1.85,0.0,43.1,0.037,Sunday,1,0,2025-11-24,362.5,255.2,0,59.5,252.94142857142856,59.5,252.94142857142856
2025-12-01,S031,Redmond,drive_thru,81.4,cold_beverage,45,6.25,6.25,1.85,0.0,41.5,0.083,Monday,0,0,2025-12-01,281.25,198.0,0,59.42857142857143,252.62714285714287,59.42857142857143,252.62714285714287
2025-12-02,S031,Redmond,drive_thru,81.4,cold_beverage,45,6.25,6.25,1.85,0.0,40.1,0.0,Tuesday,0,0,2025-12-01,281.25,198.0,0,59.142857142857146,251.36999999999998,59.142857142857146,251.36999999999998
2025-12-03,S031,Redmond,drive_thru,81.4,cold_beverage,92,5.31,6.25,1.85,0.15,53.9,0.0,Wednesday,0,0,2025-12-01,488.52,318.32,1,58.607142857142854,249.01285714285714,58.607142857142854,249.01285714285714
2025-12-04,S031,Redmond,drive_thru,81.4,cold_beverage,54,6.25,6.25,1.85,0.0,45.4,0.065,Thursday,0,0,2025-12-01,337.5,237.6,0,59.535714285714285,250.01,59.535714285714285,250.01
2025-12-05,S031,Redmond,drive_thru,81.4,cold_beverage,35,6.25,6.25,1.85,0.0,30.7,0.057,Friday,0,0,2025-12-01,218.75,154.0,0,58.32142857142857,247.62142857142857,58.32142857142857,247.62142857142857
2025-12-06,S031,Redmond,drive_thru,81.4,cold_beverage,77,6.25,6.25,1.85,0.0,38.8,0.081,Saturday,1,0,2025-12-01,481.25,338.8,0,57.464285714285715,243.85,57.464285714285715,243.85
2025-12-07,S031,Redmond,drive_thru,81.4,cold_beverage,45,6.25,6.25,1.85,0.0,36.6,0.013,Sunday,1,0,2025-12-01,281.25,198.0,0,57.857142857142854,245.57857142857142,57.857142857142854,245.57857142857142
2025-12-08,S031,Redmond,drive_thru,81.4,cold_beverage,39,6.25,6.25,1.85,0.0,35.6,0.0,Monday,0,0,2025-12-08,243.75,171.6,0,57.107142857142854,242.27857142857144,57.107142857142854,242.27857142857144
2025-12-09,S031,Redmond,drive_thru,81.4,cold_beverage,64,6.25,6.25,1.85,0.0,45.7,0.01,Tuesday,0,0,2025-12-08,400.0,281.6,0,56.82142857142857,241.02142857142857,56.82142857142857,241.02142857142857
2025-12-10,S031,Redmond,drive_thru,81.4,cold_beverage,45,6.25,6.25,1.85,0.0,38.7,0.071,Wednesday,0,0,2025-12-08,281.25,198.0,0,56.464285714285715,241.93428571428572,56.464285714285715,241.93428571428572
2025-12-11,S031,Redmond,drive_thru,81.4,cold_beverage,72,5.62,6.25,1.85,0.1,35.7,0.116,Thursday,0,0,2025-12-08,404.64,271.44,1,56.107142857142854,240.36285714285714,56.107142857142854,240.36285714285714
2025-12-12,S031,Redmond,drive_thru,81.4,cold_beverage,52,6.25,6.25,1.85,0.0,47.6,0.001,Friday,0,0,2025-12-08,325.0,228.8,0,56.92857142857143,242.35714285714286,56.92857142857143,242.35714285714286
2025-12-13,S031,Redmond,drive_thru,81.4,cold_beverage,51,6.25,6.25,1.85,0.0,40.8,0.137,Saturday,1,0,2025-12-08,318.75,224.4,0,56.464285714285715,240.31428571428572,56.464285714285715,240.31428571428572
2025-12-14,S031,Redmond,drive_thru,81.4,cold_beverage,52,6.25,6.25,1.85,0.0,38.1,0.0,Sunday,1,0,2025-12-08,325.0,228.8,0,56.035714285714285,240.54357142857143,56.035714285714285,240.54357142857143
2025-12-15,S031,Redmond,drive_thru,81.4,cold_beverage,64,6.25,6.25,1.85,0.0,54.7,0.044,Monday,0,0,2025-12-15,400.0,281.6,0,55.392857142857146,237.715,55.392857142857146,237.715
2025-12-16,S031,Redmond,drive_thru,81.4,cold_beverage,34,6.25,6.25,1.85,0.0,36.5,0.035,Tuesday,0,0,2025-12-15,212.5,149.6,0,55.107142857142854,236.45785714285714,55.107142857142854,236.45785714285714
2025-12-17,S031,Redmond,drive_thru,81.4,cold_beverage,48,6.25,6.25,1.85,0.0,34.8,0.017,Wednesday,0,0,2025-12-15,300.0,211.2,0,54.964285714285715,235.82928571428573,54.964285714285715,235.82928571428573
2025-12-18,S031,Redmond,drive_thru,81.4,cold_beverage,45,6.25,6.25,1.85,0.0,36.2,0.0,Thursday,0,0,2025-12-15,281.25,198.0,0,54.82142857142857,235.20071428571427,54.82142857142857,235.20071428571427
2025-12-19,S031,Redmond,drive_thru,81.4,cold_beverage,49,6.25,6.25,1.85,0.0,42.7,0.0,Friday,0,0,2025-12-15,306.25,215.6,0,54.17857142857143,232.37214285714285,54.17857142857143,232.37214285714285
2025-12-20,S031,Redmond,drive_thru,81.4,cold_beverage,70,6.25,6.25,1.85,0.0,50.1,0.033,Saturday,1,0,2025-12-15,437.5,308.0,0,54.25,232.6864285714286,54.25,232.6864285714286
2025-12-21,S031,Redmond,drive_thru,81.4,cold_beverage,34,6.25,6.25,1.85,0.0,36.7,0.0,Sunday,1,0,2025-12-15,212.5,149.6,0,54.392857142857146,233.315,54.392857142857146,233.315
2025-12-22,S031,Redmond,drive_thru,81.4,cold_beverage,48,6.25,6.25,1.85,0.0,36.8,0.01,Monday,0,0,2025-12-22,300.0,211.2,0,53.32142857142857,228.60071428571428,53.32142857142857,228.60071428571428
