date,store_id,category,units_sold,price,base_price,unit_cost,discount_pct,temperature_f,precipitation_in
2025-06-04,S034,food,35,7.25,7.25,3.45,0.0,57.2,0.063
2025-06-04,S034,whole_bean,18,14.95,14.95,6.25,0.0,57.2,0.063
2025-06-05,S034,espresso,69,5.75,5.75,1.65,0.0,74.1,0.06
2025-06-05,S034,cold_beverage,81,6.25,6.25,1.85,0.0,74.1,0.06
2025-06-05,S034,tea,26,4.95,4.95,1.25,0.0,74.1,0.06
2025-06-05,S034,food,29,7.25,7.25,3.45,0.0,74.1,0.06
2025-06-05,S034,whole_bean,13,14.95,14.95,6.25,0.0,74.1,0.06
2025-06-06,S034,espresso,56,5.75,5.75,1.65,0.0,66.6,0.332
2025-06-06,S034,cold_beverage,78,6.25,6.25,1.85,0.0,66.6,0.332
2025-06-06,S034,tea,22,4.95,4.95,1.25,0.0,66.6,0.332
2025-06-06,S034,food,37,7.25,7.25,3.45,0.0,66.6,0.332
2025-06-06,S034,whole_bean,10,14.95,14.95,6.25,0.0,66.6,0.332
2025-06-07,S034,espresso,61,5.75,5.75,1.65,0.0,64.7,0.005
2025-06-07,S034,cold_beverage,102,6.25,6.25,1.85,0.0,64.7,0.005
2025-06-07,S034,tea,28,4.95,4.95,1.25,0.0,64.7,0.005
2025-06-07,S034,food,43,7.25,7.25,3.45,0.0,64.7,0.005
2025-06-07,S034,whole_bean,22,14.95,14.95,6.25,0.0,64.7,0.005
2025-06-08,S034,espresso,72,5.75,5.75,1.65,0.0,66.9,0.049
2025-06-08,S034,cold_beverage,112,5.62,6.25,1.85,0.1,66.9,0.049
2025-06-08,S034,tea,33,4.95,4.95,1.25,0.0,66.9,0.049
2025-06-08,S034,food,55,7.25,7.25,3.45,0.0,66.9,0.049
2025-06-08,S034,whole_bean,16,14.95,14.95,6.25,0.0,66.9,0.049
2025-06-09,S034,espresso,73,5.75,5.75,1.65,0.0,74.4,0.178
2025-06-09,S034,cold_beverage,68,6.25,6.25,1.85,0.0,74.4,0.178
2025-06-09,S034,tea,20,4.95,4.95,1.25,0.0,74.4,0.178
2025-06-09,S034,food,28,7.25,7.25,3.45,0.0,74.4,0.178
2025-06-09,S034,whole_bean,11,14.95,14.95,6.25,0.0,74.4,0.178
2025-06-10,S034,espresso,94,4.89,5.75,1.65,0.15,60.8,0.0
2025-06-10,S034,cold_beverage,73,6.25,6.25,1.85,0.0,60.8,0.0
2025-06-10,S034,tea,18,4.95,4.95,1.25,0.0,60.8,0.0
2025-06-10,S034,food,36,7.25,7.25,3.45,0.0,60.8,0.0
2025-06-10,S034,whole_bean,11,14.95,14.95,6.25,0.0,60.8,0.0
2025-06-11,S034,espresso,84,5.75,5.75,1.65,0.0,64.6,0.062
2025-06-11,S034,cold_beverage,76,5.62,6.25,1.85,0.1,64.6,0.062
2025-06-11,S034,tea,26,4.95,4.95,1.25,0.0,64.6,0.062
2025-06-11,S034,food,36,7.25,7.25,3.45,0.0,64.6,0.062
2025-06-11,S034,whole_bean,11,14.95,14.95,6.25,0.0,64.6,0.062
2025-06-12,S034,espresso,53,5.75,5.75,1.65,0.0,60.8,0.0
2025-06-12,S034,cold_beverage,62,6.25,6.25,1.85,0.0,60.8,0.0
2025-06-12,S034,tea,35,4.95,4.95,1.25,0.0,60.8,0.0
2025-06-12,S034,food,46,7.25,7.25,3.45,0.0,60.8,0.0
2025-06-12,S034,whole_bean,14,14.95,14.95,6.25,0.0,60.8,0.0
2025-06-13,S034,espresso,68,5.75,5.75,1.65,0.0,74.2,0.16
2025-06-13,S034,cold_beverage,108,5.31,6.25,1.85,0.15,74.2,0.16
2025-06-13,S034,tea,30,4.95,4.95,1.25,0.0,74.2,0.16
2025-06-13,S034,food,37,7.25,7.25,3.45,0.0,74.2,0.16
2025-06-13,S034,whole_bean,12,14.95,14.95,6.25,0.0,74.2,0.16
2025-06-14,S034,espresso,66,5.75,5.75,1.65,0.0,75.5,0.0
2025-06-14,S034,cold_beverage,112,6.25,6.25,1.85,0.0,75.5,0.0
2025-06-14,S034,tea,32,4.95,4.95,1.25,0.0,75.5,0.0
2025-06-14,S034,food,33,7.25,7.25,3.45,0.0,75.5,0.0
2025-06-14,S034,whole_bean,19,14.95,14.95,6.25,0.0,75.5,0.0
2025-06-15,S034,espresso,78,5.75,5.75,1.65,0.0,67.6,0.0
2025-06-15,S034,cold_beverage,75,6.25,6.25,1.85,0.0,67.6,0.0
2025-06-15,S034,tea,30,4.95,4.95,1.25,0.0,67.6,0.0
2025-06-15,S034,food,69,5.8,7.25,3.45,0.2,67.6,0.0
2025-06-15,S034,whole_bean,24,12.71,14.95,6.25,0.15,67.6,0.0
2025-06-16,S034,espresso,89,4.89,5.75,1.65,0.15,68.6,0.041
2025-06-16,S034,cold_beverage,86,6.25,6.25,1.85,0.0,68.6,0.041
2025-06-16,S034,tea,32,4.95,4.95,1.25,0.0,68.6,0.041
2025-06-16,S034,food,35,7.25,7.25,3.45,0.0,68.6,0.041
2025-06-16,S034,whole_bean,24,14.95,14.95,6.25,0.0,68.6,0.041
2025-06-17,S034,espresso,66,5.75,5.75,1.65,0.0,72.2,0.0
2025-06-17,S034,cold_beverage,85,6.25,6.25,1.85,0.0,72.2,0.0
2025-06-17,S034,tea,32,4.95,4.95,1.25,0.0,72.2,0.0
2025-06-17,S034,food,36,7.25,7.25,3.45,0.0,72.2,0.0
2025-06-17,S034,whole_bean,11,14.95,14.95,6.25,0.0,72.2,0.0
2025-06-18,S034,espresso,65,5.75,5.75,1.65,0.0,69.6,0.0
2025-06-18,S034,cold_beverage,120,5.0,6.25,1.85,0.2,69.6,0.0
2025-06-18,S034,tea,37,4.21,4.95,1.25,0.15,69.6,0.0
2025-06-18,S034,food,41,7.25,7.25,3.45,0.0,69.6,0.0
2025-06-18,S034,whole_bean,6,14.95,14.95,6.25,0.0,69.6,0.0
2025-06-19,S034,espresso,68,5.75,5.75,1.65,0.0,75.1,0.047
2025-06-19,S034,cold_beverage,72,6.25,6.25,1.85,0.0,75.1,0.047
2025-06-19,S034,tea,26,4.95,4.95,1.25,0.0,75.1,0.047
2025-06-19,S034,food,40,6.53,7.25,3.45,0.1,75.1,0.047
2025-06-19,S034,whole_bean,15,14.95,14.95,6.25,0.0,75.1,0.047
2025-06-20,S034,espresso,70,5.75,5.75,1.65,0.0,80.3,0.0
2025-06-20,S034,cold_beverage,74,6.25,6.25,1.85,0.0,80.3,0.0
2025-06-20,S034,tea,20,4.95,4.95,1.25,0.0,80.3,0.0
2025-06-20,S034,food,44,7.25,7.25,3.45,0.0,80.3,0.0
2025-06-20,S034,whole_bean,11,14.95,14.95,6.25,0.0,80.3,0.0
2025-06-21,S034,espresso,74,5.75,5.75,1.65,0.0,73.6,0.13
2025-06-21,S034,cold_beverage,100,6.25,6.25,1.85,0.0,73.6,0.13
2025-06-21,S034,tea,25,4.95,4.95,1.25,0.0,73.6,0.13
2025-06-21,S034,food,56,5.8,7.25,3.45,0.2,73.6,0.13
2025-06-21,S034,whole_bean,6,14.95,14.95,6.25,0.0,73.6,0.13
2025-06-22,S034,espresso,61,5.75,5.75,1.65,0.0,79.4,0.23
2025-06-22,S034,cold_beverage,115,6.25,6.25,1.85,0.0,79.4,0.23
2025-06-22,S034,tea,20,4.95,4.95,1.25,0.0,79.4,0.23
2025-06-22,S034,food,53,5.8,7.25,3.45,0.2,79.4,0.23
2025-06-22,S034,whole_bean,12,14.95,14.95,6.25,0.0,79.4,0.23
2025-06-23,S034,espresso,55,5.75,5.75,1.65,0.0,71.6,0.02
2025-06-23,S034,cold_beverage,84,6.25,6.25,1.85,0.0,71.6,0.02
2025-06-23,S034,tea,18,4.95,4.95,1.25,0.0,71.6,0.02
2025-06-23,S034,food,40,5.8,7.25,3.45,0.2,71.6,0.02
2025-06-23,S034,whole_bean,12,14.95,14.95,6.25,0.0,71.6,0.02
2025-06-24,S034,espresso,69,5.75,5.75,1.65,0.0,66.7,0.004
2025-06-24,S034,cold_beverage,91,6.25,6.25,1.85,0.0,66.7,0.004
2025-06-24,S034,tea,29,4.95,4.95,1.25,0.0,66.7,0.004
2025-06-24,S034,food,48,7.25,7.25,3.45,0.0,66.7,0.004
2025-06-24,S034,whole_bean,9,14.95,14.95,6.25,0.0,66.7,0.004
2025-06-25,S034,espresso,66,5.75,5.75,1.65,0.0,78.0,0.044
2025-06-25,S034,cold_beverage,85,6.25,6.25,1.85,0.0,78.0,0.044
2025-06-25,S034,tea,20,4.95,4.95,1.25,0.0,78.0,0.044
2025-06-25,S034,food,40,7.25,7.25,3.45,0.0,78.0,0.044
2025-06-25,S034,whole_bean,8,14.95,14.95,6.25,0.0,78.0,0.044
2025-06-26,S034,espresso,63,5.75,5.75,1.65,0.0,72.3,0.0
2025-06-26,S034,cold_beverage,108,5.31,6.25,1.85,0.15,72.3,0.0
2025-06-26,S034,tea,34,4.95,4.95,1.25,0.0,72.3,0.0
2025-06-26,S034,food,35,7.25,7.25,3.45,0.0,72.3,0.0
2025-06-26,S034,whole_bean,9,14.95,14.95,6.25,0.0,72.3,0.0
2025-06-27,S034,espresso,58,5.75,5.75,1.65,0.0,75.5,0.006
2025-06-27,S034,cold_beverage,89,6.25,6.25,1.85,0.0,75.5,0.006
2025-06-27,S034,tea,28,4.95,4.95,1.25,0.0,75.5,0.006
2025-06-27,S034,food,53,5.8,7.25,3.45,0.2,75.5,0.006
2025-06-27,S034,whole_bean,12,14.95,14.95,6.25,0.0,75.5,0.006
2025-06-28,S034,espresso,65,5.75,5.75,1.65,0.0,65.6,0.0
2025-06-28,S034,cold_beverage,105,5.31,6.25,1.85,0.15,65.6,0.0
2025-06-28,S034,tea,34,4.95,4.95,1.25,0.0,65.6,0.0
2025-06-28,S034,food,37,7.25,7.25,3.45,0.0,65.6,0.0
2025-06-28,S034,whole_bean,10,14.95,14.95,6.25,0.0,65.6,0.0
2025-06-29,S034,espresso,62,5.75,5.75,1.65,0.0,76.6,0.042
2025-06-29,S034,cold_beverage,100,6.25,6.25,1.85,0.0,76.6,0.042
2025-06-29,S034,tea,37,4.95,4.95,1.25,0.0,76.6,0.042
2025-06-29,S034,food,54,7.25,7.25,3.45,0.0,76.6,0.042
2025-06-29,S034,whole_bean,11,14.95,14.95,6.25,0.0,76.6,0.042
2025-06-30,S034,espresso,45,5.75,5.75,1.65,0.0,70.9,0.091
2025-06-30,S034,cold_beverage,71,6.25,6.25,1.85,0.0,70.9,0.091
2025-06-30,S034,tea,31,4.95,4.95,1.25,0.0,70.9,0.091
2025-06-30,S034,food,40,7.25,7.25,3.45,0.0,70.9,0.091
2025-06-30,S034,whole_bean,12,13.46,14.95,6.25,0.1,70.9,0.091
2025-07-01,S034,espresso,62,5.75,5.75,1.65,0.0,66.4,0.024
2025-07-01,S034,cold_beverage,61,6.25,6.25,1.85,0.0,66.4,0.024
2025-07-01,S034,tea,33,4.95,4.95,1.25,0.0,66.4,0.024
2025-07-01,S034,food,49,7.25,7.25,3.45,0.0,66.4,0.024
2025-07-01,S034,whole_bean,14,14.95,14.95,6.25,0.0,66.4,0.024
2025-07-02,S034,espresso,44,5.75,5.75,1.65,0.0,81.7,0.097
2025-07-02,S034,cold_beverage,86,6.25,6.25,1.85,0.0,81.7,0.097
2025-07-02,S034,tea,26,4.95,4.95,1.25,0.0,81.7,0.097
2025-07-02,S034,food,40,7.25,7.25,3.45,0.0,81.7,0.097
2025-07-02,S034,whole_bean,7,14.95,14.95,6.25,0.0,81.7,0.097
2025-07-03,S034,espresso,66,5.75,5.75,1.65,0.0,81.6,0.013
2025-07-03,S034,cold_beverage,96,6.25,6.25,1.85,0.0,81.6,0.013
2025-07-03,S034,tea,31,4.95,4.95,1.25,0.0,81.6,0.013
2025-07-03,S034,food,43,7.25,7.25,3.45,0.0,81.6,0.013
2025-07-03,S034,whole_bean,9,14.95,14.95,6.25,0.0,81.6,0.013
2025-07-04,S034,espresso,55,5.75,5.75,1.65,0.0,74.1,0.075
2025-07-04,S034,cold_beverage,64,6.25,6.25,1.85,0.0,74.1,0.075
2025-07-04,S034,tea,26,4.95,4.95,1.25,0.0,74.1,0.075
2025-07-04,S034,food,23,7.25,7.25,3.45,0.0,74.1,0.075
2025-07-04,S034,whole_bean,8,14.95,14.95,6.25,0.0,74.1,0.075
2025-07-05,S034,espresso,76,5.75,5.75,1.65,0.0,75.8,0.0
2025-07-05,S034,cold_beverage,144,5.31,6.25,1.85,0.15,75.8,0.0
2025-07-05,S034,tea,36,4.21,4.95,1.25,0.15,75.8,0.0
2025-07-05,S034,food,44,7.25,7.25,3.45,0.0,75.8,0.0
2025-07-05,S034,whole_bean,17,14.95,14.95,6.25,0.0,75.8,0.0
2025-07-06,S034,espresso,68,5.75,5.75,1.65,0.0,74.1,0.064
2025-07-06,S034,cold_beverage,104,6.25,6.25,1.85,0.0,74.1,0.064
2025-07-06,S034,tea,34,4.46,4.95,1.25,0.1,74.1,0.064
2025-07-06,S034,food,48,7.25,7.25,3.45,0.0,74.1,0.064
2025-07-06,S034,whole_bean,15,14.95,14.95,6.25,0.0,74.1,0.064
2025-07-07,S034,espresso,70,5.75,5.75,1.65,0.0,67.0,0.0
2025-07-07,S034,cold_beverage,74,6.25,6.25,1.85,0.0,67.0,0.0
2025-07-07,S034,tea,34,4.95,4.95,1.25,0.0,67.0,0.0
2025-07-07,S034,food,43,7.25,7.25,3.45,0.0,67.0,0.0
2025-07-07,S034,whole_bean,9,14.95,14.95,6.25,0.0,67.0,0.0
2025-07-08,S034,espresso,46,5.75,5.75,1.65,0.0,75.2,0.133
2025-07-08,S034,cold_beverage,88,6.25,6.25,1.85,0.0,75.2,0.133
2025-07-08,S034,tea,23,4.95,4.95,1.25,0.0,75.2,0.133
2025-07-08,S034,food,35,7.25,7.25,3.45,0.0,75.2,0.133
2025-07-08,S034,whole_bean,10,14.95,14.95,6.25,0.0,75.2,0.133
2025-07-09,S034,espresso,66,5.75,5.75,1.65,0.0,69.9,0.065
2025-07-09,S034,cold_beverage,74,6.25,6.25,1.85,0.0,69.9,0.065
2025-07-09,S034,tea,22,4.95,4.95,1.25,0.0,69.9,0.065
2025-07-09,S034,food,33,7.25,7.25,3.45,0.0,69.9,0.065
2025-07-09,S034,whole_bean,8,14.95,14.95,6.25,0.0,69.9,0.065
2025-07-10,S034,espresso,67,5.75,5.75,1.65,0.0,71.2,0.032
2025-07-10,S034,cold_beverage,74,6.25,6.25,1.85,0.0,71.2,0.032
2025-07-10,S034,tea,29,4.95,4.95,1.25,0.0,71.2,0.032
2025-07-10,S034,food,50,7.25,7.25,3.45,0.0,71.2,0.032
2025-07-10,S034,whole_bean,13,14.95,14.95,6.25,0.0,71.2,0.032
2025-07-11,S034,espresso,61,5.75,5.75,1.65,0.0,61.6,0.0
2025-07-11,S034,cold_beverage,122,5.62,6.25,1.85,0.1,61.6,0.0
2025-07-11,S034,tea,21,4.95,4.95,1.25,0.0,61.6,0.0
2025-07-11,S034,food,36,7.25,7.25,3.45,0.0,61.6,0.0
2025-07-11,S034,whole_bean,7,14.95,14.95,6.25,0.0,61.6,0.0
2025-07-12,S034,espresso,78,5.75,5.75,1.65,0.0,67.6,0.029
2025-07-12,S034,cold_beverage,95,6.25,6.25,1.85,0.0,67.6,0.029
2025-07-12,S034,tea,36,4.95,4.95,1.25,0.0,67.6,0.029
2025-07-12,S034,food,29,7.25,7.25,3.45,0.0,67.6,0.029
2025-07-12,S034,whole_bean,8,14.95,14.95,6.25,0.0,67.6,0.029
2025-07-13,S034,espresso,66,5.75,5.75,1.65,0.0,70.6,0.015
2025-07-13,S034,cold_beverage,83,6.25,6.25,1.85,0.0,70.6,0.015
2025-07-13,S034,tea,37,4.95,4.95,1.25,0.0,70.6,0.015
2025-07-13,S034,food,44,7.25,7.25,3.45,0.0,70.6,0.015
2025-07-13,S034,whole_bean,12,14.95,14.95,6.25,0.0,70.6,0.015
2025-07-14,S034,espresso,53,5.75,5.75,1.65,0.0,77.9,0.095
2025-07-14,S034,cold_beverage,65,6.25,6.25,1.85,0.0,77.9,0.095
2025-07-14,S034,tea,26,4.95,4.95,1.25,0.0,77.9,0.095
2025-07-14,S034,food,28,7.25,7.25,3.45,0.0,77.9,0.095
2025-07-14,S034,whole_bean,8,14.95,14.95,6.25,0.0,77.9,0.095
2025-07-15,S034,espresso,55,5.75,5.75,1.65,0.0,71.4,0.0
2025-07-15,S034,cold_beverage,87,6.25,6.25,1.85,0.0,71.4,0.0
2025-07-15,S034,tea,26,4.95,4.95,1.25,0.0,71.4,0.0
2025-07-15,S034,food,34,7.25,7.25,3.45,0.0,71.4,0.0
2025-07-15,S034,whole_bean,15,14.95,14.95,6.25,0.0,71.4,0.0
2025-07-16,S034,espresso,57,5.75,5.75,1.65,0.0,70.2,0.043
2025-07-16,S034,cold_beverage,60,6.25,6.25,1.85,0.0,70.2,0.043
2025-07-16,S034,tea,28,4.95,4.95,1.25,0.0,70.2,0.043
2025-07-16,S034,food,63,5.8,7.25,3.45,0.2,70.2,0.043
2025-07-16,S034,whole_bean,17,14.95,14.95,6.25,0.0,70.2,0.043
2025-07-17,S034,espresso,66,5.17,5.75,1.65,0.1,74.8,0.044
2025-07-17,S034,cold_beverage,79,6.25,6.25,1.85,0.0,74.8,0.044
2025-07-17,S034,tea,33,4.95,4.95,1.25,0.0,74.8,0.044
2025-07-17,S034,food,36,7.25,7.25,3.45,0.0,74.8,0.044
2025-07-17,S034,whole_bean,11,14.95,14.95,6.25,0.0,74.8,0.044
2025-07-18,S034,espresso,89,4.89,5.75,1.65,0.15,63.0,0.004
2025-07-18,S034,cold_beverage,83,6.25,6.25,1.85,0.0,63.0,0.004
2025-07-18,S034,tea,41,4.95,4.95,1.25,0.0,63.0,0.004
2025-07-18,S034,food,44,7.25,7.25,3.45,0.0,63.0,0.004
2025-07-18,S034,whole_bean,9,14.95,14.95,6.25,0.0,63.0,0.004
2025-07-19,S034,espresso,79,5.75,5.75,1.65,0.0,73.9,0.0
2025-07-19,S034,cold_beverage,102,6.25,6.25,1.85,0.0,73.9,0.0
2025-07-19,S034,tea,30,4.95,4.95,1.25,0.0,73.9,0.0
2025-07-19,S034,food,40,7.25,7.25,3.45,0.0,73.9,0.0
2025-07-19,S034,whole_bean,11,14.95,14.95,6.25,0.0,73.9,0.0
2025-07-20,S034,espresso,79,5.75,5.75,1.65,0.0,62.7,0.111
2025-07-20,S034,cold_beverage,71,6.25,6.25,1.85,0.0,62.7,0.111
2025-07-20,S034,tea,36,4.95,4.95,1.25,0.0,62.7,0.111
2025-07-20,S034,food,33,7.25,7.25,3.45,0.0,62.7,0.111
2025-07-20,S034,whole_bean,8,14.95,14.95,6.25,0.0,62.7,0.111
2025-07-21,S034,espresso,82,5.17,5.75,1.65,0.1,77.0,0.0
2025-07-21,S034,cold_beverage,100,6.25,6.25,1.85,0.0,77.0,0.0
2025-07-21,S034,tea,23,4.95,4.95,1.25,0.0,77.0,0.0
2025-07-21,S034,food,30,7.25,7.25,3.45,0.0,77.0,0.0
2025-07-21,S034,whole_bean,13,14.95,14.95,6.25,0.0,77.0,0.0
2025-07-22,S034,espresso,77,5.75,5.75,1.65,0.0,71.2,0.111
2025-07-22,S034,cold_beverage,89,6.25,6.25,1.85,0.0,71.2,0.111
2025-07-22,S034,tea,35,4.95,4.95,1.25,0.0,71.2,0.111
2025-07-22,S034,food,43,7.25,7.25,3.45,0.0,71.2,0.111
2025-07-22,S034,whole_bean,12,14.95,14.95,6.25,0.0,71.2,0.111
2025-07-23,S034,espresso,60,5.75,5.75,1.65,0.0,70.3,0.135
2025-07-23,S034,cold_beverage,86,6.25,6.25,1.85,0.0,70.3,0.135
2025-07-23,S034,tea,22,4.95,4.95,1.25,0.0,70.3,0.135
2025-07-23,S034,food,33,7.25,7.25,3.45,0.0,70.3,0.135
2025-07-23,S034,whole_bean,14,14.95,14.95,6.25,0.0,70.3,0.135
2025-07-24,S034,espresso,69,5.75,5.75,1.65,0.0,73.7,0.026
2025-07-24,S034,cold_beverage,127,5.0,6.25,1.85,0.2,73.7,0.026
2025-07-24,S034,tea,34,4.95,4.95,1.25,0.0,73.7,0.026
2025-07-24,S034,food,61,5.8,7.25,3.45,0.2,73.7,0.026
2025-07-24,S034,whole_bean,13,14.95,14.95,6.25,0.0,73.7,0.026
2025-07-25,S034,espresso,45,5.75,5.75,1.65,0.0,85.9,0.0
2025-07-25,S034,cold_beverage,94,6.25,6.25,1.85,0.0,85.9,0.0
2025-07-25,S034,tea,21,4.95,4.95,1.25,0.0,85.9,0.0
2025-07-25,S034,food,45,7.25,7.25,3.45,0.0,85.9,0.0
2025-07-25,S034,whole_bean,13,14.95,14.95,6.25,0.0,85.9,0.0
2025-07-26,S034,espresso,63,5.75,5.75,1.65,0.0,72.1,0.0
2025-07-26,S034,cold_beverage,82,6.25,6.25,1.85,0.0,72.1,0.0
2025-07-26,S034,tea,29,4.21,4.95,1.25,0.15,72.1,0.0
2025-07-26,S034,food,29,7.25,7.25,3.45,0.0,72.1,0.0
2025-07-26,S034,whole_bean,10,14.95,14.95,6.25,0.0,72.1,0.0
2025-07-27,S034,espresso,62,5.75,5.75,1.65,0.0,76.8,0.0
2025-07-27,S034,cold_beverage,108,6.25,6.25,1.85,0.0,76.8,0.0
2025-07-27,S034,tea,36,4.95,4.95,1.25,0.0,76.8,0.0
2025-07-27,S034,food,39,7.25,7.25,3.45,0.0,76.8,0.0
2025-07-27,S034,whole_bean,15,14.95,14.95,6.25,0.0,76.8,0.0
2025-07-28,S034,espresso,76,5.75,5.75,1.65,0.0,59.5,0.0
2025-07-28,S034,cold_beverage,69,6.25,6.25,1.85,0.0,59.5,0.0
2025-07-28,S034,tea,40,4.21,4.95,1.25,0.15,59.5,0.0
2025-07-28,S034,food,37,7.25,7.25,3.45,0.0,59.5,0.0
2025-07-28,S034,whole_bean,7,14.95,14.95,6.25,0.0,59.5,0.0
2025-07-29,S034,espresso,61,5.75,5.75,1.65,0.0,79.2,0.0
2025-07-29,S034,cold_beverage,78,6.25,6.25,1.85,0.0,79.2,0.0
2025-07-29,S034,tea,31,4.95,4.95,1.25,0.0,79.2,0.0
2025-07-29,S034,food,56,6.16,7.25,3.45,0.15,79.2,0.0
2025-07-29,S034,whole_bean,9,14.95,14.95,6.25,0.0,79.2,0.0
2025-07-30,S034,espresso,71,5.75,5.75,1.65,0.0,75.4,0.082
2025-07-30,S034,cold_beverage,72,6.25,6.25,1.85,0.0,75.4,0.082
2025-07-30,S034,tea,30,4.95,4.95,1.25,0.0,75.4,0.082
2025-07-30,S034,food,39,7.25,7.25,3.45,0.0,75.4,0.082
2025-07-30,S034,whole_bean,9,14.95,14.95,6.25,0.0,75.4,0.082
2025-07-31,S034,espresso,55,5.75,5.75,1.65,0.0,83.6,0.069
2025-07-31,S034,cold_beverage,99,6.25,6.25,1.85,0.0,83.6,0.069
2025-07-31,S034,tea,24,4.95,4.95,1.25,0.0,83.6,0.069
2025-07-31,S034,food,31,7.25,7.25,3.45,0.0,83.6,0.069
2025-07-31,S034,whole_bean,15,14.95,14.95,6.25,0.0,83.6,0.069
2025-08-01,S034,espresso,52,5.75,5.75,1.65,0.0,79.2,0.0
2025-08-01,S034,cold_beverage,74,6.25,6.25,1.85,0.0,79.2,0.0
2025-08-01,S034,tea,34,4.95,4.95,1.25,0.0,79.2,0.0
2025-08-01,S034,food,35,7.25,7.25,3.45,0.0,79.2,0.0
2025-08-01,S034,whole_bean,3,14.95,14.95,6.25,0.0,79.2,0.0
2025-08-02,S034,espresso,64,5.75,5.75,1.65,0.0,82.7,0.0
2025-08-02,S034,cold_beverage,114,6.25,6.25,1.85,0.0,82.7,0.0
2025-08-02,S034,tea,27,4.95,4.95,1.25,0.0,82.7,0.0
2025-08-02,S034,food,49,7.25,7.25,3.45,0.0,82.7,0.0
2025-08-02,S034,whole_bean,11,14.95,14.95,6.25,0.0,82.7,0.0
2025-08-03,S034,espresso,80,5.75,5.75,1.65,0.0,86.0,0.004
2025-08-03,S034,cold_beverage,117,6.25,6.25,1.85,0.0,86.0,0.004
2025-08-03,S034,tea,25,4.95,4.95,1.25,0.0,86.0,0.004
2025-08-03,S034,food,40,7.25,7.25,3.45,0.0,86.0,0.004
2025-08-03,S034,whole_bean,10,14.95,14.95,6.25,0.0,86.0,0.004
2025-08-04,S034,espresso,80,4.89,5.75,1.65,0.15,70.7,0.063
2025-08-04,S034,cold_beverage,73,6.25,6.25,1.85,0.0,70.7,0.063
2025-08-04,S034,tea,34,4.95,4.95,1.25,0.0,70.7,0.063
2025-08-04,S034,food,43,7.25,7.25,3.45,0.0,70.7,0.063
2025-08-04,S034,whole_bean,18,14.95,14.95,6.25,0.0,70.7,0.063
2025-08-05,S034,espresso,49,5.75,5.75,1.65,0.0,65.9,0.018
2025-08-05,S034,cold_beverage,71,6.25,6.25,1.85,0.0,65.9,0.018
2025-08-05,S034,tea,36,4.95,4.95,1.25,0.0,65.9,0.018
2025-08-05,S034,food,38,7.25,7.25,3.45,0.0,65.9,0.018
2025-08-05,S034,whole_bean,11,14.95,14.95,6.25,0.0,65.9,0.018
2025-08-06,S034,espresso,64,5.75,5.75,1.65,0.0,73.4,0.0
2025-08-06,S034,cold_beverage,107,5.62,6.25,1.85,0.1,73.4,0.0
2025-08-06,S034,tea,23,4.95,4.95,1.25,0.0,73.4,0.0
2025-08-06,S034,food,48,7.25,7.25,3.45,0.0,73.4,0.0
2025-08-06,S034,whole_bean,16,12.71,14.95,6.25,0.15,73.4,0.0
2025-08-07,S034,espresso,72,5.75,5.75,1.65,0.0,75.2,0.149
2025-08-07,S034,cold_beverage,111,5.62,6.25,1.85,0.1,75.2,0.149
2025-08-07,S034,tea,21,4.95,4.95,1.25,0.0,75.2,0.149
2025-08-07,S034,food,35,7.25,7.25,3.45,0.0,75.2,0.149
2025-08-07,S034,whole_bean,12,14.95,14.95,6.25,0.0,75.2,0.149
2025-08-08,S034,espresso,68,5.75,5.75,1.65,0.0,80.0,0.057
2025-08-08,S034,cold_beverage,110,6.25,6.25,1.85,0.0,80.0,0.057
2025-08-08,S034,tea,31,4.95,4.95,1.25,0.0,80.0,0.057
2025-08-08,S034,food,44,6.16,7.25,3.45,0.15,80.0,0.057
2025-08-08,S034,whole_bean,13,13.46,14.95,6.25,0.1,80.0,0.057
2025-08-09,S034,espresso,74,5.75,5.75,1.65,0.0,78.3,0.0
2025-08-09,S034,cold_beverage,90,6.25,6.25,1.85,0.0,78.3,0.0
2025-08-09,S034,tea,23,4.95,4.95,1.25,0.0,78.3,0.0
2025-08-09,S034,food,40,7.25,7.25,3.45,0.0,78.3,0.0
2025-08-09,S034,whole_bean,11,14.95,14.95,6.25,0.0,78.3,0.0
2025-08-10,S034,espresso,65,5.75,5.75,1.65,0.0,73.0,0.015
2025-08-10,S034,cold_beverage,102,6.25,6.25,1.85,0.0,73.0,0.015
2025-08-10,S034,tea,36,4.95,4.95,1.25,0.0,73.0,0.015
2025-08-10,S034,food,38,7.25,7.25,3.45,0.0,73.0,0.015
2025-08-10,S034,whole_bean,9,14.95,14.95,6.25,0.0,73.0,0.015
2025-08-11,S034,espresso,64,5.75,5.75,1.65,0.0,69.4,0.0
2025-08-11,S034,cold_beverage,69,6.25,6.25,1.85,0.0,69.4,0.0
2025-08-11,S034,tea,31,4.95,4.95,1.25,0.0,69.4,0.0
2025-08-11,S034,food,51,7.25,7.25,3.45,0.0,69.4,0.0
2025-08-11,S034,whole_bean,15,14.95,14.95,6.25,0.0,69.4,0.0
2025-08-12,S034,espresso,68,5.75,5.75,1.65,0.0,60.0,0.028
2025-08-12,S034,cold_beverage,39,6.25,6.25,1.85,0.0,60.0,0.028
2025-08-12,S034,tea,29,4.95,4.95,1.25,0.0,60.0,0.028
